dc:identifier,dc:modified,ayto:tipoDia,ayto:linea,ayto:servicio,ayto:numViaje,ayto:tipoParada,ayto:idParada,ayto:nombreParada,ayto:idEvento,ayto:descEvento,ayto:hora,uri
24001VLA10102640380,2025-03-01T00:01:48.327Z,24001VLA,1,0102,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,40380,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10102640380.csv
24001VLA10102539480,2025-03-01T00:01:48.327Z,24001VLA,1,0102,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,39480,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10102539480.csv
24001VLA10102536480,2025-03-01T00:01:48.327Z,24001VLA,1,0102,5,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,36480,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10102536480.csv
24001VLA10102436480,2025-03-01T00:01:48.327Z,24001VLA,1,0102,4,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,36480,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10102436480.csv
24001VLA10102433180,2025-03-01T00:01:48.327Z,24001VLA,1,0102,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,33180,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10102433180.csv
24001VLA10102332280,2025-03-01T00:01:48.327Z,24001VLA,1,0102,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,32280,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10102332280.csv
24001VLA10102329280,2025-03-01T00:01:48.327Z,24001VLA,1,0102,3,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,29280,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10102329280.csv
24001VLA10102229280,2025-03-01T00:01:48.327Z,24001VLA,1,0102,2,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,29280,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10102229280.csv
24001VLA10102226100,2025-03-01T00:01:48.327Z,24001VLA,1,0102,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,11,ENTRADA EN LINEA,26100,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10102226100.csv
24001VLA101021676620,2025-03-01T00:01:48.327Z,24001VLA,1,0102,16,1,488,PCTCAN-UNEATLANTICO,12,SALIDA DE LINEA,76620,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101021676620.csv
24001VLA101021673680,2025-03-01T00:01:48.327Z,24001VLA,1,0102,16,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,73680,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101021673680.csv
24001VLA101021573680,2025-03-01T00:01:48.327Z,24001VLA,1,0102,15,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,73680,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101021573680.csv
24001VLA101021570680,2025-03-01T00:01:48.327Z,24001VLA,1,0102,15,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,70680,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101021570680.csv
24001VLA101021469780,2025-03-01T00:01:48.327Z,24001VLA,1,0102,14,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,69780,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101021469780.csv
24001VLA101021466480,2025-03-01T00:01:48.327Z,24001VLA,1,0102,14,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,66480,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101021466480.csv
24001VLA101021366480,2025-03-01T00:01:48.327Z,24001VLA,1,0102,13,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,66480,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101021366480.csv
24001VLA101021363480,2025-03-01T00:01:48.327Z,24001VLA,1,0102,13,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,63480,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101021363480.csv
24001VLA101021262580,2025-03-01T00:01:48.327Z,24001VLA,1,0102,12,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,62580,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101021262580.csv
24001VLA101021259280,2025-03-01T00:01:48.327Z,24001VLA,1,0102,12,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,59280,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101021259280.csv
24001VLA101021159280,2025-03-01T00:01:48.327Z,24001VLA,1,0102,11,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,59280,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101021159280.csv
24001VLA101021156280,2025-03-01T00:01:48.327Z,24001VLA,1,0102,11,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,56280,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101021156280.csv
24001VLA101021056280,2025-03-01T00:01:48.327Z,24001VLA,1,0102,10,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,56280,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101021056280.csv
24001VLA101021052980,2025-03-01T00:01:48.327Z,24001VLA,1,0102,10,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,52980,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101021052980.csv
24001VLA10101745480,2025-03-01T00:01:48.327Z,24001VLA,1,0101,7,1,545,JOSE MARIA GONZALEZ TREVILLA 14,12,SALIDA DE LINEA,45480,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10101745480.csv
24001VLA10101742600,2025-03-01T00:01:48.327Z,24001VLA,1,0101,7,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,42600,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10101742600.csv
24001VLA10101642600,2025-03-01T00:01:48.327Z,24001VLA,1,0101,6,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,42600,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10101642600.csv
24001VLA10101639300,2025-03-01T00:01:48.327Z,24001VLA,1,0101,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,39300,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10101639300.csv
24001VLA10101538400,2025-03-01T00:01:48.327Z,24001VLA,1,0101,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,38400,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10101538400.csv
24001VLA10101535400,2025-03-01T00:01:48.327Z,24001VLA,1,0101,5,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,35400,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10101535400.csv
24001VLA10101435400,2025-03-01T00:01:48.327Z,24001VLA,1,0101,4,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,35400,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10101435400.csv
24001VLA10101432100,2025-03-01T00:01:48.327Z,24001VLA,1,0101,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,32100,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10101432100.csv
24001VLA10101331200,2025-03-01T00:01:48.327Z,24001VLA,1,0101,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,31200,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10101331200.csv
24001VLA10101328200,2025-03-01T00:01:48.327Z,24001VLA,1,0101,3,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,28200,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10101328200.csv
24001VLA10101228200,2025-03-01T00:01:48.327Z,24001VLA,1,0101,2,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,28200,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10101228200.csv
24001VLA10101225200,2025-03-01T00:01:48.327Z,24001VLA,1,0101,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,11,ENTRADA EN LINEA,25200,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10101225200.csv
24001VFA140114981900,2025-03-01T00:01:48.327Z,24001VFA,14,0114,9,1,513,ESTACION DE AUTOBUSES 1,12,SALIDA DE LINEA,81900,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa140114981900.csv
24001VFA140114979200,2025-03-01T00:01:48.327Z,24001VFA,14,0114,9,1,513,ESTACION DE AUTOBUSES 1,11,ENTRADA EN LINEA,79200,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa140114979200.csv
24001VFA10115885140,2025-03-01T00:01:48.327Z,24001VFA,1,0115,8,1,338,GLORIETA DE ADARZO,12,SALIDA DE LINEA,85140,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10115885140.csv
24001VFA10115882740,2025-03-01T00:01:48.327Z,24001VFA,1,0115,8,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,82740,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10115882740.csv
24001VFA10115782740,2025-03-01T00:01:48.327Z,24001VFA,1,0115,7,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,82740,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10115782740.csv
24001VFA10115779740,2025-03-01T00:01:48.327Z,24001VFA,1,0115,7,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,79740,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10115779740.csv
24001VFA10115679740,2025-03-01T00:01:48.327Z,24001VFA,1,0115,6,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,79740,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10115679740.csv
24001VFA10115676740,2025-03-01T00:01:48.327Z,24001VFA,1,0115,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,76740,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10115676740.csv
24001VFA10115575840,2025-03-01T00:01:48.327Z,24001VFA,1,0115,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,75840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10115575840.csv
24001VFA10115572540,2025-03-01T00:01:48.327Z,24001VFA,1,0115,5,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,72540,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10115572540.csv
24001VFA10115472540,2025-03-01T00:01:48.327Z,24001VFA,1,0115,4,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,72540,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10115472540.csv
24001VFA10115469540,2025-03-01T00:01:48.327Z,24001VFA,1,0115,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,69540,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10115469540.csv
24001VFA10115368640,2025-03-01T00:01:48.327Z,24001VFA,1,0115,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,68640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10115368640.csv
24001VFA10115365640,2025-03-01T00:01:48.327Z,24001VFA,1,0115,3,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,65640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10115365640.csv
24001VFA10115265640,2025-03-01T00:01:48.327Z,24001VFA,1,0115,2,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,65640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10115265640.csv
24001VFA10115262640,2025-03-01T00:01:48.327Z,24001VFA,1,0115,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,11,ENTRADA EN LINEA,62640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10115262640.csv
24001VFA10114876440,2025-03-01T00:01:48.327Z,24001VFA,1,0114,8,1,545,JOSE MARIA GONZALEZ TREVILLA 14,12,SALIDA DE LINEA,76440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10114876440.csv
24001VFA10114873740,2025-03-01T00:01:48.327Z,24001VFA,1,0114,8,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,73740,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10114873740.csv
24001VFA10114773740,2025-03-01T00:01:48.327Z,24001VFA,1,0114,7,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,73740,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10114773740.csv
24001VFA10114770920,2025-03-01T00:01:48.327Z,24001VFA,1,0114,7,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,70920,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10114770920.csv
24001VFA10114669840,2025-03-01T00:01:48.327Z,24001VFA,1,0114,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,69840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vfa10114669840.csv
24001VLA10111669600,2025-03-01T00:01:48.326Z,24001VLA,1,0111,6,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,69600,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10111669600.csv
24001VLA10111568700,2025-03-01T00:01:48.326Z,24001VLA,1,0111,5,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,68700,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10111568700.csv
24001VLA10111565400,2025-03-01T00:01:48.326Z,24001VLA,1,0111,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,65400,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10111565400.csv
24001VLA10111465400,2025-03-01T00:01:48.326Z,24001VLA,1,0111,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,65400,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10111465400.csv
24001VLA10111462400,2025-03-01T00:01:48.326Z,24001VLA,1,0111,4,1,488,PCTCAN-UNEATLANTICO,11,ENTRADA EN LINEA,62400,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10111462400.csv
24001VLA10111257360,2025-03-01T00:01:48.326Z,24001VLA,1,0111,2,1,488,PCTCAN-UNEATLANTICO,12,SALIDA DE LINEA,57360,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10111257360.csv
24001VLA10111254240,2025-03-01T00:01:48.326Z,24001VLA,1,0111,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,11,ENTRADA EN LINEA,54240,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10111254240.csv
24001VLA10106854180,2025-03-01T00:01:48.326Z,24001VLA,1,0106,8,1,488,PCTCAN-UNEATLANTICO,12,SALIDA DE LINEA,54180,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10106854180.csv
24001VLA10106851000,2025-03-01T00:01:48.326Z,24001VLA,1,0106,8,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,51000,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10106851000.csv
24001VLA10106751000,2025-03-01T00:01:48.326Z,24001VLA,1,0106,7,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,51000,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10106751000.csv
24001VLA10106748000,2025-03-01T00:01:48.326Z,24001VLA,1,0106,7,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,48000,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10106748000.csv
24001VLA10106648000,2025-03-01T00:01:48.326Z,24001VLA,1,0106,6,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,48000,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10106648000.csv
24001VLA10106644700,2025-03-01T00:01:48.326Z,24001VLA,1,0106,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,44700,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10106644700.csv
24001VLA10106543800,2025-03-01T00:01:48.326Z,24001VLA,1,0106,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,43800,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10106543800.csv
24001VLA10106540800,2025-03-01T00:01:48.326Z,24001VLA,1,0106,5,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,40800,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10106540800.csv
24001VLA10106440800,2025-03-01T00:01:48.326Z,24001VLA,1,0106,4,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,40800,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10106440800.csv
24001VLA10106437500,2025-03-01T00:01:48.326Z,24001VLA,1,0106,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,37500,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10106437500.csv
24001VLA10106336600,2025-03-01T00:01:48.326Z,24001VLA,1,0106,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,36600,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10106336600.csv
24001VLA10106333600,2025-03-01T00:01:48.326Z,24001VLA,1,0106,3,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,33600,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10106333600.csv
24001VLA10106233600,2025-03-01T00:01:48.326Z,24001VLA,1,0106,2,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,33600,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10106233600.csv
24001VLA10106230360,2025-03-01T00:01:48.326Z,24001VLA,1,0106,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,11,ENTRADA EN LINEA,30360,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10106230360.csv
24001VLA10105956220,2025-03-01T00:01:48.326Z,24001VLA,1,0105,9,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,56220,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10105956220.csv
24001VLA10105953160,2025-03-01T00:01:48.326Z,24001VLA,1,0105,9,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,53160,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10105953160.csv
24001VLA10105853160,2025-03-01T00:01:48.326Z,24001VLA,1,0105,8,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,53160,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10105853160.csv
24001VLA10105849920,2025-03-01T00:01:48.326Z,24001VLA,1,0105,8,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,49920,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10105849920.csv
24001VLA10105749920,2025-03-01T00:01:48.326Z,24001VLA,1,0105,7,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,49920,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10105749920.csv
24001VLA10105746920,2025-03-01T00:01:48.326Z,24001VLA,1,0105,7,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,46920,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10105746920.csv
24001VLA10105646920,2025-03-01T00:01:48.326Z,24001VLA,1,0105,6,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,46920,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10105646920.csv
24001VLA10105643620,2025-03-01T00:01:48.326Z,24001VLA,1,0105,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,43620,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10105643620.csv
24001VLA10105542780,2025-03-01T00:01:48.326Z,24001VLA,1,0105,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,42780,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10105542780.csv
24001VLA10105539720,2025-03-01T00:01:48.326Z,24001VLA,1,0105,5,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,39720,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10105539720.csv
24001VLA10105439720,2025-03-01T00:01:48.326Z,24001VLA,1,0105,4,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,39720,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10105439720.csv
24001VLA10105436420,2025-03-01T00:01:48.326Z,24001VLA,1,0105,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,36420,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10105436420.csv
24001VLA10105335520,2025-03-01T00:01:48.326Z,24001VLA,1,0105,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,35520,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10105335520.csv
24001VLA10105332520,2025-03-01T00:01:48.326Z,24001VLA,1,0105,3,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,32520,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10105332520.csv
24001VLA10105232520,2025-03-01T00:01:48.326Z,24001VLA,1,0105,2,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,32520,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10105232520.csv
24001VLA10105229280,2025-03-01T00:01:48.326Z,24001VLA,1,0105,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,11,ENTRADA EN LINEA,29280,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10105229280.csv
24001VLA101051782980,2025-03-01T00:01:48.326Z,24001VLA,1,0105,17,1,545,JOSE MARIA GONZALEZ TREVILLA 14,12,SALIDA DE LINEA,82980,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101051782980.csv
24001VLA101051780400,2025-03-01T00:01:48.326Z,24001VLA,1,0105,17,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,80400,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101051780400.csv
24001VLA101051680400,2025-03-01T00:01:48.326Z,24001VLA,1,0105,16,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,80400,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101051680400.csv
24001VLA101051677040,2025-03-01T00:01:48.326Z,24001VLA,1,0105,16,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,77040,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101051677040.csv
24001VLA101051577040,2025-03-01T00:01:48.326Z,24001VLA,1,0105,15,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,77040,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101051577040.csv
24001VLA101051573920,2025-03-01T00:01:48.326Z,24001VLA,1,0105,15,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,73920,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101051573920.csv
24001VLA101051473020,2025-03-01T00:01:48.326Z,24001VLA,1,0105,14,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,73020,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101051473020.csv
24001VLA101051469720,2025-03-01T00:01:48.326Z,24001VLA,1,0105,14,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,69720,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101051469720.csv
24001VLA101051369720,2025-03-01T00:01:48.326Z,24001VLA,1,0105,13,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,69720,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101051369720.csv
24001VLA101051366720,2025-03-01T00:01:48.326Z,24001VLA,1,0105,13,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,66720,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101051366720.csv
24001VLA101051265820,2025-03-01T00:01:48.326Z,24001VLA,1,0105,12,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,65820,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101051265820.csv
24001VLA101051262520,2025-03-01T00:01:48.326Z,24001VLA,1,0105,12,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,62520,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101051262520.csv
24001VLA101051162520,2025-03-01T00:01:48.326Z,24001VLA,1,0105,11,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,62520,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101051162520.csv
24001VLA101051159520,2025-03-01T00:01:48.326Z,24001VLA,1,0105,11,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,59520,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101051159520.csv
24001VLA101051059520,2025-03-01T00:01:48.326Z,24001VLA,1,0105,10,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,59520,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101051059520.csv
24001VLA101051056220,2025-03-01T00:01:48.326Z,24001VLA,1,0105,10,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,56220,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101051056220.csv
24001VLA10104955140,2025-03-01T00:01:48.326Z,24001VLA,1,0104,9,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,55140,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10104955140.csv
24001VLA10104952140,2025-03-01T00:01:48.326Z,24001VLA,1,0104,9,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,52140,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10104952140.csv
24001VLA10104852140,2025-03-01T00:01:48.326Z,24001VLA,1,0104,8,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,52140,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10104852140.csv
24001VLA10104848840,2025-03-01T00:01:48.326Z,24001VLA,1,0104,8,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,48840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10104848840.csv
